OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036BWP,2021-10-01T04:43:13.231488,14.46909762,.0022395,74.0384,80.2902,248.4472,111.4300,0,U,40810,999,39435,.18975E-3,.664E-5,0
COSMOS 2251 DEB,1993-036BWQ,2021-09-17T10:30:46.827072,14.69801743,.0041205,74.0229,280.0226,38.3362,322.0724,0,U,40811,999,81755,.35426E-3,.211E-4,0
COSMOS 2251 DEB,1993-036BWT,2021-09-30T16:58:55.830432,14.46425760,.0044277,74.0473,69.3669,215.9089,143.9092,0,U,46271,999,62432,.93306E-4,.312E-5,0
COSMOS 2251 DEB,1993-036BWU,2021-09-25T09:50:31.718976,14.27849904,.013939,73.9228,324.9231,215.0918,144.0989,0,U,46430,999,57582,.36835E-3,.983E-5,0
COSMOS 2251 DEB,1993-036BWV,2021-09-29T16:50:49.906464,14.58983742,.00144,74.0122,38.9232,80.2406,280.0384,0,U,46431,999,36614,.71388E-3,.3327E-4,0
COSMOS 2251 DEB,1993-036BWW,2021-09-30T12:19:34.499136,13.33577188,.0485577,73.8748,1.4385,17.8452,355.9767,0,U,46432,999,46494,.13793E-3,.112E-5,0
COSMOS 2251 DEB,1993-036BWX,2021-09-27T07:35:02.298048,14.09147294,.0182613,73.9594,249.5848,97.2581,264.9355,0,U,46433,999,35816,.53079E-3,.1052E-4,0
COSMOS 2251 DEB,1993-036BWY,2021-09-22T22:10:57.392832,14.53045072,.0026341,74.0065,112.9251,176.5351,183.5998,0,U,46434,999,48562,.48972E-3,.2004E-4,0
COSMOS 2251 DEB,1993-036BWZ,2021-09-30T04:44:30.153408,14.37738577,.0030754,74.0569,92.3892,259.0982,222.0484,0,U,47045,999,41235,.28454E-4,.6E-6,0
COSMOS 2251 DEB,1993-036BXA,2021-10-01T08:50:54.280320,14.01726169,.0185644,73.9052,277.3630,177.4795,250.7157,0,U,47046,999,35530,.46121E-3,.789E-5,0
COSMOS 2251 DEB,1993-036BXB,2021-10-01T03:17:10.480704,14.60792162,.005879,74.0244,322.5614,84.0772,276.7091,0,U,47047,999,36974,.38804E-3,.1911E-4,0
COSMOS 2251 DEB,1993-036BXC,2021-09-29T08:43:15.277728,14.31885073,.017693,73.9832,284.5406,105.7081,317.8895,0,U,47048,999,37598,.28114E-3,.867E-5,0
COSMOS 2251 DEB,1993-036BXD,2021-10-01T05:22:49.359360,14.53797578,.0037452,73.9824,110.6097,207.3697,152.5494,0,U,47049,999,41510,.83021E-3,.3489E-4,0
COSMOS 2251 DEB,1993-036BXE,2021-10-01T21:23:32.153568,14.97612928,.0003436,74.0128,105.1995,227.1594,198.6379,0,U,47050,999,42508,.1565E-2,.18311E-3,0
COSMOS 2251 DEB,1993-036BXF,2021-10-01T21:52:30.240768,13.60468351,.036423,74.1046,151.8463,260.2653,110.9019,0,U,47051,999,39051,.21239E-3,.224E-5,0
COSMOS 2251 DEB,1993-036BXG,2021-10-01T09:37:24.107808,14.32087589,.0063062,74.0484,261.3754,352.8784,159.0319,0,U,47052,999,39818,.95736E-4,.237E-5,0
COSMOS 2251 DEB,1993-036BXH,2021-10-01T03:43:35.256288,13.54389406,.0395727,74.0623,203.2694,352.5843,67.5521,0,U,47053,999,8092,.54382E-3,.589E-5,0
COSMOS 2251 DEB,1993-036BXJ,2021-10-01T10:39:59.368896,14.66267059,.005104,73.9606,187.9946,96.0436,23.5881,0,U,47054,999,51673,.3068E-3,.1692E-4,0
COSMOS 2251 DEB,1993-036BXK,2021-09-28T00:08:06.228960,14.49150068,.0033282,74.0049,145.8922,205.8596,218.8891,0,U,47055,999,49604,.56535E-3,.2138E-4,0
COSMOS 2251 DEB,1993-036BXL,2021-09-29T07:53:13.045344,14.76114992,.0034077,74.0340,289.5472,205.9549,166.9824,0,U,47056,999,50866,.86308E-3,.5987E-4,0
COSMOS 2251 DEB,1993-036BXN,2021-09-27T17:50:14.090496,14.56005685,.0027189,74.0116,81.5483,156.9701,203.2689,0,U,47058,999,50839,.63365E-3,.2774E-4,0
COSMOS 2251 DEB,1993-036BXP,2021-09-29T11:39:31.627008,14.56088278,.00369,74.0056,346.3882,168.3751,204.5122,0,U,47059,999,41658,.29883E-3,.13E-4,0
COSMOS 2251 DEB,1993-036BXQ,2021-10-01T07:02:11.253984,14.84317774,.0111478,73.7123,248.0333,145.5869,279.5131,0,U,47060,999,37587,.32987E-3,.305E-4,0
COSMOS 2251 DEB,1993-036BXR,2021-09-29T12:43:48.156672,14.58776403,.0060331,74.0202,317.7309,218.6662,211.3551,0,U,47061,999,41742,.24342E-3,.1135E-4,0
COSMOS 2251 DEB,1993-036BXS,2021-09-27T05:14:43.628064,13.65879075,.0336613,74.0817,78.7717,195.5668,340.9703,0,U,47062,999,34571,.29881E-3,.34E-5,0
COSMOS 2251 DEB,1993-036BXT,2021-09-29T07:53:09.519360,14.83802192,.0023698,73.9715,115.0559,337.6027,196.6358,0,U,47063,999,51660,.64085E-3,.5304E-4,0
COSMOS 2251 DEB,1993-036BXU,2021-09-29T13:09:31.030848,14.76398385,.0022623,74.0022,196.5833,33.8655,140.4336,0,U,47064,999,51354,.69258E-3,.4803E-4,0
COSMOS 2251 DEB,1993-036BXV,2021-10-01T02:23:12.227712,14.55569093,.0021296,74.0280,65.0221,136.4904,343.5894,0,U,47065,999,40222,.81449E-3,.3535E-4,0
COSMOS 2251 DEB,1993-036BXW,2021-09-22T09:20:13.445664,14.55689312,.010329,74.0101,158.7014,279.6856,79.2652,0,U,47066,999,61811,.6725E-3,.3127E-4,0
COSMOS 2251 DEB,1993-036BXX,2021-10-01T17:52:36.765408,13.91411395,.0278092,74.2300,271.1551,196.2849,339.4733,0,U,47067,999,48525,.11211E-2,.1919E-4,0
COSMOS 2251 DEB,1993-036BXY,2021-10-01T11:46:34.984416,14.39732572,.002401,74.0302,179.8791,277.2583,82.5842,0,U,47068,999,50375,.20586E-3,.62E-5,0
COSMOS 2251 DEB,1993-036BXZ,2021-10-01T08:09:08.734752,14.45038064,.0017296,74.0304,145.3435,179.3468,180.7715,0,U,47069,999,50170,.3468E-3,.1187E-4,0
COSMOS 2251 DEB,1993-036BYA,2021-10-01T07:59:03.126048,14.50990249,.0056006,74.0700,117.3823,167.6088,7.2809,0,U,47070,999,41594,.46696E-3,.1856E-4,0
COSMOS 2251 DEB,1993-036BYB,2021-10-01T00:16:02.225568,14.14981529,.0167268,73.9305,163.3009,23.8725,337.0057,0,U,47071,999,39253,.11962E-2,.2625E-4,0
COSMOS 2251 DEB,1993-036BYC,2021-10-01T06:12:06.846048,14.39841163,.0072689,74.0377,241.6127,321.6824,37.9177,0,U,47072,999,39016,.64293E-3,.2055E-4,0
COSMOS 2251 DEB,1993-036BYD,2021-10-01T21:35:56.652864,14.00933875,.0170104,74.0854,338.6027,27.5914,333.4120,0,U,47073,999,38872,.13442E-3,.205E-5,0
COSMOS 2251 DEB,1993-036BYE,2021-10-01T12:11:21.614784,14.17466062,.0176311,74.0943,182.8785,241.1215,295.5834,0,U,47074,999,36176,.51593E-3,.1193E-4,0
COSMOS 2251 DEB,1993-036BYF,2021-09-24T13:27:11.654784,14.62833743,.0013596,74.0153,17.2750,87.3286,287.2395,0,U,47075,999,28891,.68226E-3,.346E-4,0
COSMOS 2251 DEB,1993-036BYG,2021-10-01T08:21:04.155264,14.48734636,.0036051,74.0081,146.5698,210.0628,269.8971,0,U,47076,999,48025,.59061E-3,.2218E-4,0
COSMOS 2251 DEB,1993-036BYH,2021-10-01T21:47:44.153952,14.66038144,.008739,74.1271,351.5427,327.3627,153.9168,0,U,47077,999,40496,.51297E-3,.2945E-4,0
COSMOS 2251 DEB,1993-036BYJ,2021-10-01T11:38:49.252992,14.57554635,.0045706,74.0418,333.9990,102.1779,317.3522,0,U,47116,999,36982,.24354E-3,.1094E-4,0
COSMOS 2251 DEB,1993-036BYK,2021-10-01T14:14:43.765440,14.84287026,.0011156,74.0155,232.2348,260.0514,99.9405,0,U,47117,999,38716,.17357E-2,.14565E-3,0
COSMOS 2251 DEB,1993-036BYL,2021-10-01T17:14:23.936640,14.92270231,.0057262,74.0413,78.4323,144.5699,215.9310,0,U,47118,999,37831,.13146E-2,.1384E-3,0
COSMOS 2251 DEB,1993-036BYM,2021-09-30T23:33:37.278144,14.06203353,.0202976,74.0868,16.9874,72.3042,49.4026,0,U,47119,999,38411,.63984E-3,.1246E-4,0
COSMOS 2251 DEB,1993-036BYN,2021-09-29T14:49:06.464352,14.58002559,.001714,74.0486,33.3309,142.8381,217.3973,0,U,48420,999,41666,.60522E-3,.2758E-4,0
